Name,City,Country Code,Days,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
PYTHON  DataAnalysis Python Spring   Assignment   Data alfredo authentic italian restaurant sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alfreds pizzeria perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alfreds pizzeria perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alfreds pizzeria perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alfreds pizzeria perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alfreds pizzeria perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alfreds pizzeria perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alfreds pizzeria perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alices makan sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alices makan sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alices makan sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alices makan sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alices makan sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alices makan sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alices makan sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aliment perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aliment perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aliment perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aliment perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aliment perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aliment perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aliment perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha gourmet cafe sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha gourmet cafe sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha gourmet cafe sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha gourmet cafe sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha gourmet cafe sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha gourmet cafe sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha gourmet cafe sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha restaurant sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha restaurant sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha restaurant sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha restaurant sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha restaurant sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha restaurant sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data alpha restaurant sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data altos kebab house perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data altos kebab house perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data altos kebab house perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data altos kebab house perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data altos kebab house perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data altos kebab house perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data altos kebab house perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ambar sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ambar sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ambar sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ambar sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ambar sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ambar sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ambar sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data amigos melbourne,Melbourne,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data amigos melbourne,Melbourne,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data amigos melbourne,Melbourne,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data amigos melbourne,Melbourne,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data amigos melbourne,Melbourne,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data amigos melbourne,Melbourne,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data amigos melbourne,Melbourne,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel cafe bar licensed sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel cafe bar licensed sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel cafe bar licensed sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel cafe bar licensed sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel cafe bar licensed sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel cafe bar licensed sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel cafe bar licensed sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel falls grill perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel falls grill perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel falls grill perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel falls grill perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel falls grill perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel falls grill perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data angel falls grill perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ants bistro melbourne,Melbourne,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ants bistro melbourne,Melbourne,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ants bistro melbourne,Melbourne,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ants bistro melbourne,Melbourne,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ants bistro melbourne,Melbourne,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ants bistro melbourne,Melbourne,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data ants bistro melbourne,Melbourne,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data appetito the rocks,The Rocks,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data appetito the rocks,The Rocks,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data appetito the rocks,The Rocks,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data appetito the rocks,The Rocks,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data appetito the rocks,The Rocks,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data appetito the rocks,The Rocks,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data appetito the rocks,The Rocks,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aqua bar perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aqua bar perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aqua bar perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aqua bar perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aqua bar perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aqua bar perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aqua bar perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data archies belconnen canberra,Canberra,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data archies belconnen canberra,Canberra,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data archies belconnen canberra,Canberra,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data archies belconnen canberra,Canberra,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data archies belconnen canberra,Canberra,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data archies belconnen canberra,Canberra,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data archies belconnen canberra,Canberra,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data architects and heroes subiaco,Subiaco,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data architects and heroes subiaco,Subiaco,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data architects and heroes subiaco,Subiaco,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data architects and heroes subiaco,Subiaco,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data architects and heroes subiaco,Subiaco,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data architects and heroes subiaco,Subiaco,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data architects and heroes subiaco,Subiaco,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aria restaurant sydney sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aria restaurant sydney sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aria restaurant sydney sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aria restaurant sydney sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aria restaurant sydney sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aria restaurant sydney sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aria restaurant sydney sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arintji melbourne,Melbourne,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arintji melbourne,Melbourne,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arintji melbourne,Melbourne,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arintji melbourne,Melbourne,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arintji melbourne,Melbourne,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arintji melbourne,Melbourne,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arintji melbourne,Melbourne,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arirang korean barbecue restaurant perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arirang korean barbecue restaurant perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arirang korean barbecue restaurant perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arirang korean barbecue restaurant perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arirang korean barbecue restaurant perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arirang korean barbecue restaurant perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arirang korean barbecue restaurant perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun express sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun express sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun express sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun express sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun express sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun express sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun express sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun sydney,Sydney,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun sydney,Sydney,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun sydney,Sydney,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun sydney,Sydney,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun sydney,Sydney,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun sydney,Sydney,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arisun sydney,Sydney,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aromas regent brisbane,Brisbane,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aromas regent brisbane,Brisbane,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aromas regent brisbane,Brisbane,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aromas regent brisbane,Brisbane,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aromas regent brisbane,Brisbane,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aromas regent brisbane,Brisbane,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data aromas regent brisbane,Brisbane,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data art starter coffee perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data art starter coffee perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data art starter coffee perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data art starter coffee perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data art starter coffee perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data art starter coffee perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data art starter coffee perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arthouse dine perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arthouse dine perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arthouse dine perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arthouse dine perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arthouse dine perth,Perth,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arthouse dine perth,Perth,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data arthouse dine perth,Perth,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data as you like it canberra,Canberra,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data as you like it canberra,Canberra,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data as you like it canberra,Canberra,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data as you like it canberra,Canberra,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data as you like it canberra,Canberra,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data as you like it canberra,Canberra,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data as you like it canberra,Canberra,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asana by pete evans cafe brisbane,Brisbane,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asana by pete evans cafe brisbane,Brisbane,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asana by pete evans cafe brisbane,Brisbane,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asana by pete evans cafe brisbane,Brisbane,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asana by pete evans cafe brisbane,Brisbane,AU,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asana by pete evans cafe brisbane,Brisbane,AU,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asana by pete evans cafe brisbane,Brisbane,AU,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asian corner perth,Perth,AU,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asian corner perth,Perth,AU,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asian corner perth,Perth,AU,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asian corner perth,Perth,AU,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data asian corner perth,Perth,AU,4,11,30,23,00
